   ;TIPO_INFRACAO;DATA_AUTUACAO;SIG_UF;NOM_MUNICIPIO;NUM_AUTO_INFRACAO;SER_AUTO_INFRACAO;VALOR_AUTO;VALOR_AUTO_FORMATADO;DES_TIPO_LEGISLACAO;ARTIGO;PARAGRAFO;COM_ARTIGO;COM_PARAGRAFO
231167;Flora;17/07/2015 11:53:00;RO;PORTO VELHO;9094828;E;21500;21.500,00;9605/98;70;1°;72;II
231168;Flora;17/07/2015 11:53:00;RO;PORTO VELHO;9094828;E;21500;21.500,00;6514/2008;3;II;82;
231169;Fauna;17/07/2015 13:30:32;RR;CARACARAI;1724;E;10000;10.000,00;6514/2008;3;II,IV;24;caput
231170;Fauna;17/07/2015 13:30:32;RR;CARACARAI;1724;E;10000;10.000,00;9605/98;70;1°;72;II,IV
231171;Flora;17/07/2015 14:38:00;MT;TAPURAH;8047;E;1102500;1.102.500,00;9605/98;70;1°;72;II,VII
231172;Flora;17/07/2015 14:38:00;MT;TAPURAH;8047;E;1102500;1.102.500,00;6514/2008;3;II,VII;50;
231173;Flora;17/07/2015 14:38:00;MT;TAPURAH;8047;E;1102500;1.102.500,00;Decreto;60;;;
231174;Flora;17/07/2015 14:56:00;RO;PORTO VELHO;9071507;E;61500;61.500,00;6514/2008;3;II;82;
231175;Flora;17/07/2015 14:56:00;RO;PORTO VELHO;9071507;E;61500;61.500,00;9605/98;70;1°;72;II
231176;Flora;17/07/2015 15:06:00;RO;CUJUBIM;9045702;E;61500;61.500,00;9605/98;70;1°;72;II
231177;Flora;17/07/2015 15:06:00;RO;CUJUBIM;9045702;E;61500;61.500,00;6514/2008;3;II;82;
231178;Flora;17/07/2015 15:09:00;RO;PORTO VELHO;9092468;E;51500;51.500,00;6514/2008;3;II;82;
231179;Flora;17/07/2015 15:09:00;RO;PORTO VELHO;9092468;E;51500;51.500,00;9605/98;70;1°;72;II
231180;Flora;17/07/2015 15:20:00;RO;PORTO VELHO;9071509;E;61500;61.500,00;9605/98;70;1°;72;II
231181;Flora;17/07/2015 15:20:00;RO;PORTO VELHO;9071509;E;61500;61.500,00;6514/2008;3;II;82;
231182;Flora;17/07/2015 15:27:00;RO;PORTO VELHO;9045703;E;61500;61.500,00;9605/98;70;1°;72;II
231183;Flora;17/07/2015 15:27:00;RO;PORTO VELHO;9045703;E;61500;61.500,00;6514/2008;3;II;82;
231184;Flora;17/07/2015 15:31:00;RO;PORTO VELHO;9080770;E;51500;51.500,00;9605/98;70;1°;72;II
231185;Flora;17/07/2015 15:31:00;RO;PORTO VELHO;9080770;E;51500;51.500,00;6514/2008;3;II;82;
231186;Flora;17/07/2015 15:38:00;RO;PORTO VELHO;9071512;E;51500;51.500,00;6514/2008;3;II;82;
231187;Flora;17/07/2015 15:38:00;RO;PORTO VELHO;9071512;E;51500;51.500,00;9605/98;70;1°;72;II
231188;Flora;17/07/2015 15:42:00;RO;PORTO VELHO;9080771;E;51500;51.500,00;6514/2008;3;II;82;
231189;Flora;17/07/2015 15:42:00;RO;PORTO VELHO;9080771;E;51500;51.500,00;9605/98;70;1°;72;II
231190;Flora;17/07/2015 15:48:00;RO;PORTO VELHO;9045704;E;61500;61.500,00;9605/98;70;1°;72;II
231191;Flora;17/07/2015 15:48:00;RO;PORTO VELHO;9045704;E;61500;61.500,00;6514/2008;3;II;82;
231192;Flora;17/07/2015 15:58:00;RO;PORTO VELHO;9071514;E;51500;51.500,00;6514/2008;3;II;82;
231193;Flora;17/07/2015 15:58:00;RO;PORTO VELHO;9071514;E;51500;51.500,00;9605/98;70;1°;72;II
231194;Flora;17/07/2015 16:07:00;RO;PORTO VELHO;9045705;E;51500;51.500,00;9605/98;70;1°;72;II
231195;Flora;17/07/2015 16:07:00;RO;PORTO VELHO;9045705;E;51500;51.500,00;6514/2008;3;II;82;
231196;Flora;17/07/2015 16:07:00;RO;PORTO VELHO;9080772;E;51500;51.500,00;6514/2008;3;II;82;
231197;Flora;17/07/2015 16:07:00;RO;PORTO VELHO;9080772;E;51500;51.500,00;9605/98;70;1°;72;II
231198;Flora;17/07/2015 16:17:00;RO;PORTO VELHO;9071517;E;51500;51.500,00;6514/2008;3;II;82;
231199;Flora;17/07/2015 16:17:00;RO;PORTO VELHO;9071517;E;51500;51.500,00;9605/98;70;1°;72;II
231200;Flora;17/07/2015 16:17:00;MT;TAPURAH;8048;E;765000;765.000,00;6514/2008;3;II,VII;50;
231201;Flora;17/07/2015 16:17:00;MT;TAPURAH;8048;E;765000;765.000,00;9605/98;70;1°;72;II,VII
231202;Flora;17/07/2015 16:19:00;RO;PORTO VELHO;9080773;E;51500;51.500,00;9605/98;70;1°;72;II
231203;Flora;17/07/2015 16:19:00;RO;PORTO VELHO;9080773;E;51500;51.500,00;6514/2008;3;II;82;
231204;Flora;17/07/2015 17:03:00;RO;PORTO VELHO;9080774;E;51500;51.500,00;6514/2008;3;II;82;
231205;Flora;17/07/2015 17:03:00;RO;PORTO VELHO;9080774;E;51500;51.500,00;9605/98;70;1°;72;II
231206;Flora;17/07/2015 17:17:00;RO;PORTO VELHO;9080775;E;21500;21.500,00;6514/2008;3;II;82;
231207;Flora;17/07/2015 17:17:00;RO;PORTO VELHO;9080775;E;21500;21.500,00;9605/98;70;1°;72;II
231208;Flora;17/07/2015 17:26:00;RO;NOVA MAMORE;9094751;E;61500;61.500,00;9605/98;70;1°;72;II
231209;Flora;17/07/2015 17:26:00;RO;NOVA MAMORE;9094751;E;61500;61.500,00;6514/2008;3;II;82;
231210;Flora;17/07/2015 17:32:00;RO;PORTO VELHO;9080776;E;51500;51.500,00;6514/2008;3;II;82;
231211;Flora;17/07/2015 17:32:00;RO;PORTO VELHO;9080776;E;51500;51.500,00;9605/98;70;1°;72;II
231212;Flora;17/07/2015 18:15:00;MT;COLNIZA;9053124;E;12900;12.900,00;6514/2008;3;II,IV;47;§ 1°
231213;Flora;17/07/2015 18:15:00;MT;COLNIZA;9053124;E;12900;12.900,00;9605/98;70;1°;72;II,IV
231214;Flora;17/07/2015 18:18:19;TO;FATIMA;9076219;E;66000;66.000,00;6514/2008;3;II;52;
231215;Flora;17/07/2015 18:18:19;TO;FATIMA;9076219;E;66000;66.000,00;9605/98;70;1°;72;II
231216;Flora;17/07/2015 19:28:26;RO;PORTO VELHO;9052890;E;12704,7;12.704,70;9605/98;70;1°;72;II,IV
231217;Flora;17/07/2015 19:28:26;RO;PORTO VELHO;9052890;E;12704,7;12.704,70;6514/2008;3;II,IV;47;§ 3°
231218;Flora;17/07/2015 19:42:20;RO;PORTO VELHO;9097211;E;12704,7;12.704,70;6514/2008;3;II,IV;47;§ 3°
231219;Flora;17/07/2015 19:42:20;RO;PORTO VELHO;9097211;E;12704,7;12.704,70;9605/98;70;1°;72;II,IV
231220;Flora;18/07/2015 07:32:00;RO;PORTO VELHO;9094752;E;61500;61.500,00;9605/98;70;1°;72;II
231221;Flora;18/07/2015 07:32:00;RO;PORTO VELHO;9094752;E;61500;61.500,00;6514/2008;3;II;82;
231222;Flora;18/07/2015 08:54:00;RO;PORTO VELHO;9080777;E;51500;51.500,00;6514/2008;3;II;82;
231223;Flora;18/07/2015 08:54:00;RO;PORTO VELHO;9080777;E;51500;51.500,00;9605/98;70;1°;72;II
231224;Flora;18/07/2015 08:59:00;MT;MARCELANDIA;6796;E;86000;86.000,00;9605/98;70;1°;72;II,VII
231225;Flora;18/07/2015 08:59:00;MT;MARCELANDIA;6796;E;86000;86.000,00;6514/2008;3;II,VII;50;
231226;Flora;18/07/2015 09:04:12;RO;PORTO VELHO;9071520;E;204000;204.000,00;6514/2008;3;II,VII;49/93;
231227;Flora;18/07/2015 09:04:12;RO;PORTO VELHO;9071520;E;204000;204.000,00;9605/98;70;1°;72;II,VII
231228;Flora;18/07/2015 09:07:00;RO;PORTO VELHO;9080778;E;51500;51.500,00;9605/98;70;1°;72;II
231229;Flora;18/07/2015 09:07:00;RO;PORTO VELHO;9080778;E;51500;51.500,00;6514/2008;3;II;82;
231230;Flora;18/07/2015 09:29:00;RO;PORTO VELHO;9080779;E;51500;51.500,00;9605/98;70;1°;72;II
231231;Flora;18/07/2015 09:29:00;RO;PORTO VELHO;9080779;E;51500;51.500,00;6514/2008;3;II;82;
231232;Flora;18/07/2015 09:44:00;RO;CANDEIAS DO JAMARI;9080780;E;51500;51.500,00;6514/2008;3;II;82;
231233;Flora;18/07/2015 09:44:00;RO;CANDEIAS DO JAMARI;9080780;E;51500;51.500,00;9605/98;70;1°;72;II
231234;Flora;18/07/2015 10:03:00;RO;CANDEIAS DO JAMARI;9080781;E;51500;51.500,00;9605/98;70;1°;72;II
231235;Flora;18/07/2015 10:03:00;RO;CANDEIAS DO JAMARI;9080781;E;51500;51.500,00;6514/2008;3;II;82;
231236;Flora;18/07/2015 10:17:00;RO;CUJUBIM;9080782;E;51500;51.500,00;6514/2008;3;II;82;
231237;Flora;18/07/2015 10:17:00;RO;CUJUBIM;9080782;E;51500;51.500,00;9605/98;70;1°;72;II
231238;Flora;18/07/2015 10:32:00;RO;PORTO VELHO;9080783;E;21500;21.500,00;6514/2008;3;II;82;
231239;Flora;18/07/2015 10:32:00;RO;PORTO VELHO;9080783;E;21500;21.500,00;9605/98;70;1°;72;II
231240;Flora;18/07/2015 10:43:51;PA;NOVO REPARTIMENTO;7616;E;60000;60.000,00;9605/98;70;1°;72;II,VII
231241;Flora;18/07/2015 10:43:51;PA;NOVO REPARTIMENTO;7616;E;60000;60.000,00;6514/2008;3;II,VII;50;
231242;Flora;18/07/2015 10:47:00;RO;PORTO VELHO;9080784;E;21500;21.500,00;9605/98;70;1°;72;II
231243;Flora;18/07/2015 10:47:00;RO;PORTO VELHO;9080784;E;21500;21.500,00;6514/2008;3;II;82;
231244;Flora;18/07/2015 10:50:00;RO;PORTO VELHO;9094753;E;630000;630.000,00;6514/2008;3;II,VII;49/93;
231245;Flora;18/07/2015 10:50:00;RO;PORTO VELHO;9094753;E;630000;630.000,00;9605/98;70;1°;72;II,VII
231246;Flora;18/07/2015 11:00:00;RO;PORTO VELHO;9080785;E;21500;21.500,00;6514/2008;3;II;82;
231247;Flora;18/07/2015 11:00:00;RO;PORTO VELHO;9080785;E;21500;21.500,00;9605/98;70;1°;72;II
231248;Flora;18/07/2015 11:13:00;RO;PORTO VELHO;9080786;E;21500;21.500,00;6514/2008;3;II;82;
231249;Flora;18/07/2015 11:13:00;RO;PORTO VELHO;9080786;E;21500;21.500,00;9605/98;70;1°;72;II
231250;Flora;18/07/2015 11:23:00;RO;PORTO VELHO;9094829;E;75000;75.000,00;9605/98;70;1°;72;II,VII
231251;Flora;18/07/2015 11:23:00;RO;PORTO VELHO;9094829;E;75000;75.000,00;6514/2008;3;II,VII;51;
231252;Flora;18/07/2015 11:29:00;RO;PORTO VELHO;9080787;E;21500;21.500,00;9605/98;70;1°;72;II
231253;Flora;18/07/2015 11:29:00;RO;PORTO VELHO;9080787;E;21500;21.500,00;6514/2008;3;II;82;
231254;Flora;18/07/2015 11:42:00;RO;PORTO VELHO;9088629;E;21500;21.500,00;6514/2008;3;II;82;
231255;Flora;18/07/2015 11:42:00;RO;PORTO VELHO;9088629;E;21500;21.500,00;9605/98;70;1°;72;II
231256;Flora;18/07/2015 11:46:00;RO;PORTO VELHO;9094754;E;51500;51.500,00;9605/98;70;1°;72;II
231257;Flora;18/07/2015 11:46:00;RO;PORTO VELHO;9094754;E;51500;51.500,00;6514/2008;3;II;82;
231258;Flora;18/07/2015 11:50:00;RO;NOVA MAMORE;9081253;E;94000;94.000,00;6514/2008;3;II;52;
231259;Flora;18/07/2015 11:50:00;RO;NOVA MAMORE;9081253;E;94000;94.000,00;9605/98;70;1°;72;II
231260;Flora;18/07/2015 11:53:00;MT;COLNIZA;9053125;E;12900;12.900,00;6514/2008;3;II;47;§ 1°
231261;Flora;18/07/2015 11:53:00;MT;COLNIZA;9053125;E;12900;12.900,00;9605/98;70;1°;72;II
231262;Flora;18/07/2015 12:11:00;RO;PORTO VELHO;9071521;E;105000;105.000,00;9605/98;70;1°;72;II,VII
231263;Flora;18/07/2015 12:11:00;RO;PORTO VELHO;9071521;E;105000;105.000,00;6514/2008;3;II,VII;5;
231264;Flora;18/07/2015 12:23:00;RO;ARIQUEMES;9091232;E;21500;21.500,00;9605/98;70;1°;72;II
231265;Flora;18/07/2015 12:23:00;RO;ARIQUEMES;9091232;E;21500;21.500,00;6514/2008;3;II;82;
231266;Flora;18/07/2015 12:32:00;RO;PORTO VELHO;9094755;E;20000;20.000,00;9605/98;70;1°;72;II,VII
231267;Flora;18/07/2015 12:32:00;RO;PORTO VELHO;9094755;E;20000;20.000,00;6514/2008;3;II,VII;51;
231268;Flora;18/07/2015 12:38:00;RO;PORTO VELHO;9091233;E;21500;21.500,00;6514/2008;3;II;82;
231269;Flora;18/07/2015 12:38:00;RO;PORTO VELHO;9091233;E;21500;21.500,00;9605/98;70;1°;72;II
231270;Flora;18/07/2015 12:51:00;RO;PORTO VELHO;9091234;E;21500;21.500,00;6514/2008;3;II;82;
231271;Flora;18/07/2015 12:51:00;RO;PORTO VELHO;9091234;E;21500;21.500,00;9605/98;70;1°;72;II
231272;Flora;18/07/2015 12:59:00;MT;COLNIZA;6517;E;360000;360.000,00;9605/98;70;1°;72;II,VII
231273;Flora;18/07/2015 12:59:00;MT;COLNIZA;6517;E;360000;360.000,00;6514/2008;3;II,VII;50;
231274;Flora;18/07/2015 13:05:47;RR;IRACEMA;1728;E;165000;165.000,00;6514/2008;3;II,VII;47;§ 1°
231275;Flora;18/07/2015 13:05:47;RR;IRACEMA;1728;E;165000;165.000,00;9605/98;70;1°;72;II,VII
231276;Fauna;18/07/2015 13:29:30;MA;IGARAPE DO MEIO;954;E;2000;2.000,00;9605/98;70;1°;72;II,IV
231277;Fauna;18/07/2015 13:29:30;MA;IGARAPE DO MEIO;954;E;2000;2.000,00;6514/2008;3;II,IV;24;paragrafo 3 inciso iii
231278;Flora;18/07/2015 13:41:00;MT;COLNIZA;6519;E;135000;135.000,00;9605/98;70;1°;72;II,VII
231279;Flora;18/07/2015 13:41:00;MT;COLNIZA;6519;E;135000;135.000,00;6514/2008;3;II,VII;50;
231280;Fauna;18/07/2015 15:29:04;MA;IGARAPE DO MEIO;955;E;5500;5.500,00;6514/2008;3;II,IV;24;paragrafo 3 inciso iii
231281;Fauna;18/07/2015 15:29:04;MA;IGARAPE DO MEIO;955;E;5500;5.500,00;9605/98;70;1°;72;II,IV
231282;Flora;18/07/2015 15:41:00;MT;COLNIZA;6520;E;1000;1.000,00;9605/98;70;1°;72;II,IV
231283;Flora;18/07/2015 15:41:00;MT;COLNIZA;6520;E;1000;1.000,00;6514/2008;3;II,IV;57;Caput
231284;Fauna;18/07/2015 15:56:00;MT;COLNIZA;6521;E;12000;12.000,00;6514/2008;3;II;29;Caput
231285;Fauna;18/07/2015 15:56:00;MT;COLNIZA;6521;E;12000;12.000,00;9605/98;70;1°;72;II
231286;Pesca;18/07/2015 17:30:00;MA;SAO LUIS;682404;D;300;300,00;6514/2008;37;;;
231287;Pesca;18/07/2015 17:30:00;MA;SAO LUIS;682404;D;300;300,00;9605/98;70;;72;II/IV
231288;Flora;18/07/2015 18:30:00;AM;TAPAUA;9044539;E;127054;127.054,00;6514/2008;3;II,IV;53;
231289;Flora;18/07/2015 18:30:00;AM;TAPAUA;9044539;E;127054;127.054,00;9605/98;70;1°;72;II,IV
231290;Fauna;18/07/2015 19:49:42;MA;ARARI;957;E;4000;4.000,00;9605/98;70;1°;72;II,IV,V
231291;Fauna;18/07/2015 19:49:42;MA;ARARI;957;E;4000;4.000,00;6514/2008;3;II,IV,V;24;paragrafo 3 inciso iii
231292;Org. Gen. Modific. e Biopirataria ;19/07/2015 10:27:00;PA;ULIANOPOLIS;9097130;E;210500;210.500,00;6514/2008;3;II,VII;66;
231293;Org. Gen. Modific. e Biopirataria ;19/07/2015 10:27:00;PA;ULIANOPOLIS;9097130;E;210500;210.500,00;9605/98;70;1°;72;II,VII
231294;Fauna;19/07/2015 10:46:42;MA;SAO LUIS;958;E;500;500,00;9605/98;70;1°;72;II,IV
231295;Fauna;19/07/2015 10:46:42;MA;SAO LUIS;958;E;500;500,00;6514/2008;3;II,IV;24;3°, III
231296;Fauna;19/07/2015 13:32:08;MA;BACABEIRA;960;E;7500;7.500,00;9605/98;70;1°;72;II,IV,V
231297;Fauna;19/07/2015 13:32:08;MA;BACABEIRA;960;E;7500;7.500,00;6514/2008;3;II,IV,V;24;paragrafo 3 inciso iii
231298;Fauna;19/07/2015 15:42:27;MA;ROSARIO;961;E;1500;1.500,00;9605/98;70;1°;72;II,IV
231299;Fauna;19/07/2015 15:42:27;MA;ROSARIO;961;E;1500;1.500,00;6514/2008;3;II,IV;24;3°, III
231300;Flora;19/07/2015 16:06:37;RR;CANTA;1733;E;65000;65.000,00;9605/98;70;1°;72;II,VII
231301;Flora;19/07/2015 16:06:37;RR;CANTA;1733;E;65000;65.000,00;6514/2008;3;II,VII;47;§1°
231302;Flora;19/07/2015 16:15:00;PA;ULIANOPOLIS;9045384;E;18600;18.600,00;6514/2008;3;II,IV;47;§ 1º
231303;Flora;19/07/2015 16:15:00;PA;ULIANOPOLIS;9045384;E;18600;18.600,00;9605/98;70;1°;72;II,IV
231304;Fauna;19/07/2015 16:30:38;MA;ROSARIO;962;E;2000;2.000,00;9605/98;70;1°;72;II,IV
231305;Fauna;19/07/2015 16:30:38;MA;ROSARIO;962;E;2000;2.000,00;6514/2008;3;II,IV;24;3° III
231306;Fauna;19/07/2015 16:40:00;MA;ROSARIO;965;E;3000;3.000,00;9605/98;70;1°;72;II,IV
231307;Fauna;19/07/2015 16:40:00;MA;ROSARIO;965;E;3000;3.000,00;6514/2008;3;II,IV;24;3° III
231308;Flora;19/07/2015 18:02:00;PA;ULIANOPOLIS;9045385;E;163800;163.800,00;9605/98;70;1°;72;II,VII
231309;Flora;19/07/2015 18:02:00;PA;ULIANOPOLIS;9045385;E;163800;163.800,00;6514/2008;3;II,VII;53/60;I
231310;Flora;20/07/2015 09:17:00;MT;SAO FELIX DO ARAGUAIA;9095915;E;765000;765.000,00;6514/2008;3;II,VII;50;
231311;Flora;20/07/2015 09:17:00;MT;SAO FELIX DO ARAGUAIA;9095915;E;765000;765.000,00;9605/98;70;1°;72;II,VII
231312;Flora;20/07/2015 09:43:19;MT;UNIAO DO SUL;9090811;E;360000;360.000,00;6514/2008;3;II,VII;50;
231313;Flora;20/07/2015 09:43:19;MT;UNIAO DO SUL;9090811;E;360000;360.000,00;9605/98;70;1°;72;II,VII
231314;Fauna;20/07/2015 10:04:57;PA;SANTAREM;9071447;E;1500;1.500,00;6514/2008;3;II,IV;24;II, 3°, III
231315;Fauna;20/07/2015 10:04:57;PA;SANTAREM;9071447;E;1500;1.500,00;9605/98;70;1°;72;II,IV
231316;Flora;20/07/2015 10:22:00;MT;MARCELANDIA;9079580;E;165000;165.000,00;6514/2008;3;II,VII;50;§2
231317;Flora;20/07/2015 10:22:00;MT;MARCELANDIA;9079580;E;165000;165.000,00;Const. Federal;225;§ 4;;
231318;Flora;20/07/2015 10:22:00;MT;MARCELANDIA;9079580;E;165000;165.000,00;9605/98;70;1°;72;II,VII
231319;Fauna;20/07/2015 10:30:00;AM;MANAUS;9049984;E;80000;80.000,00;9605/98;70;1°;72;II IV
231320;Fauna;20/07/2015 10:30:00;AM;MANAUS;9049984;E;80000;80.000,00;6514/2008;3;II IV;24;§ 3º III
231321;Flora;20/07/2015 11:36:00;PA;BELEM;9091022;E;411500;411.500,00;6514/2008;3;II,IX;82;
231322;Flora;20/07/2015 11:36:00;PA;BELEM;9091022;E;411500;411.500,00;9605/98;70;1°;72;II,IX
231323;Flora;20/07/2015 12:25:10;PA;NOVO PROGRESSO;9083891;E;70000;70.000,00;6514/2008;3;II,VII;50;
231324;Flora;20/07/2015 12:25:10;PA;NOVO PROGRESSO;9083891;E;70000;70.000,00;9605/98;70;1°;72;II,VII
231325;Flora;20/07/2015 12:46:55;PA;NOVO REPARTIMENTO;9075503;E;85000;85.000,00;6514/2008;3;II,VII;50;
231326;Flora;20/07/2015 12:46:55;PA;NOVO REPARTIMENTO;9075503;E;85000;85.000,00;9605/98;70;1°;72;II,VII
231327;Fauna;20/07/2015 12:52:00;AM;SILVES;9049986;E;5000;5.000,00;9605/98;70;1°;72;II  IV
231328;Fauna;20/07/2015 12:52:00;AM;SILVES;9049986;E;5000;5.000,00;6514/2008;3;II  IV;24; II
231329;Flora;20/07/2015 14:40:00;MT;MARCELANDIA;9079583;E;100000;100.000,00;6514/2008;3;II,VII;50;§2
231330;Flora;20/07/2015 14:40:00;MT;MARCELANDIA;9079583;E;100000;100.000,00;Const. Federal;225;§4;;
231331;Flora;20/07/2015 14:40:00;MT;MARCELANDIA;9079583;E;100000;100.000,00;9605/98;70;1°;72;II,VII
231332;Flora;20/07/2015 15:13:59;MT;UNIAO DO SUL;9095324;E;580000;580.000,00;9605/98;70;1°;72;II,VII
231333;Flora;20/07/2015 15:13:59;MT;UNIAO DO SUL;9095324;E;580000;580.000,00;6514/2008;3;II,VII;50;
231334;Cadastro Técnico Federal;20/07/2015 17:20:00;RO;CANDEIAS DO JAMARI;9083053;E;20000;20.000,00;9605/98;70;1°;72;II
231335;Cadastro Técnico Federal;20/07/2015 17:20:00;RO;CANDEIAS DO JAMARI;9083053;E;20000;20.000,00;6514/2008;3;II;81;
231336;Flora;20/07/2015 22:50:00;PA;AFUA;9091026;E;211500;211.500,00;9605/98;70;1°;72;II,IX
231337;Flora;20/07/2015 22:50:00;PA;AFUA;9091026;E;211500;211.500,00;6514/2008;3;II,IX;82;
231338;Fauna;21/07/2015 09:20:00;PA;BELEM;9064180;E;5500;5.500,00;9605/98;70;1°;72;II
231339;Fauna;21/07/2015 09:20:00;PA;BELEM;9064180;E;5500;5.500,00;6514/2008;3;II;24;I / §3 III
231340;Flora;21/07/2015 09:27:00;PA;NOVO REPARTIMENTO;9088207;E;50000;50.000,00;6514/2008;3;II-VII;50; -
231341;Flora;21/07/2015 09:27:00;PA;NOVO REPARTIMENTO;9088207;E;50000;50.000,00;9605/98;70;1°;72;II-VII
231342;Pesca;21/07/2015 10:19:00;MT;MARCELANDIA;6797;E;270000;270.000,00;9605/98;70;1°;72;II,VII
231343;Pesca;21/07/2015 10:19:00;MT;MARCELANDIA;6797;E;270000;270.000,00;6514/2008;3;II,VII;50;
231344;Flora;21/07/2015 10:25:00;PA;NOVO REPARTIMENTO;9076840;E;115000;115.000,00;6514/2008;3;II,VII;50;
231345;Flora;21/07/2015 10:25:00;PA;NOVO REPARTIMENTO;9076840;E;115000;115.000,00;9605/98;70;1°;72;II,VII
231346;Flora;21/07/2015 10:33:00;MT;TAPURAH;8049;E;190000;190.000,00;6514/2008;3;II,VII;50;
231347;Flora;21/07/2015 10:33:00;MT;TAPURAH;8049;E;190000;190.000,00;9605/98;70;1°;72;II,VII
231348;Flora;21/07/2015 11:24:00;RO;PORTO VELHO;9094782;E;40000;40.000,00;6514/2008;3;II;51;
231349;Flora;21/07/2015 11:24:00;RO;PORTO VELHO;9094782;E;40000;40.000,00;9605/98;70;1°;72;II
231350;Flora;21/07/2015 11:44:00;MT;SAO FELIX DO ARAGUAIA;9048718;E;1030000;1.030.000,00;9605/98;70;1°;72;II,VII
231351;Flora;21/07/2015 11:44:00;MT;SAO FELIX DO ARAGUAIA;9048718;E;1030000;1.030.000,00;6514/2008;3;II,VII;50;
231352;Flora;21/07/2015 11:56:16;AM;HUMAITA;9044549;E;1000;1.000,00;Const. Federal;225;§4;;
231353;Flora;21/07/2015 11:56:16;AM;HUMAITA;9044549;E;1000;1.000,00;9605/98;70;1°;72;II,IV
231354;Flora;21/07/2015 11:56:16;AM;HUMAITA;9044549;E;1000;1.000,00;6514/2008;3;II,IV;57;
231355;Flora;21/07/2015 11:56:56;MT;UNIAO DO SUL;9068568;E;90000;90.000,00;9605/98;70;1°;72;II,VII
231356;Flora;21/07/2015 11:56:56;MT;UNIAO DO SUL;9068568;E;90000;90.000,00;6514/2008;3;II,VII;50;
231357;Flora;21/07/2015 12:16:00;RR;BOA VISTA;1734;E;15000;15.000,00;9605/98;70;1°;72;II,VII
231358;Flora;21/07/2015 12:16:00;RR;BOA VISTA;1734;E;15000;15.000,00;6514/2008;3;II,VII;43;caput
231359;Flora;21/07/2015 12:37:23;AM;TAPAUA;9044550;E;3000;3.000,00;6514/2008;3;II;80;
231360;Flora;21/07/2015 12:37:23;AM;TAPAUA;9044550;E;3000;3.000,00;9605/98;70;1°;72;II
231361;Flora;21/07/2015 12:37:23;AM;TAPAUA;9044550;E;3000;3.000,00;Const. Federal;225;§4°;;
231362;Flora;21/07/2015 13:43:49;MT;BRASNORTE;9076380;E;401500;401.500,00;9605/98;70;1°;72;II e VII.
231363;Flora;21/07/2015 13:43:49;MT;BRASNORTE;9076380;E;401500;401.500,00;6514/2008;3;II e VII.;82;
231364;Fauna;21/07/2015 14:36:00;PA;BELEM;9087947;E;20000;20.000,00;6514/2008;3;II,IV;24;§3 III.
231365;Fauna;21/07/2015 14:36:00;PA;BELEM;9087947;E;20000;20.000,00;9605/98;70;1°;72;II,IV
231366;Flora;21/07/2015 14:47:00;AM;TAPAUA;9044551;E;27600;27.600,00;6514/2008;3;II,VII;53;
231367;Flora;21/07/2015 14:47:00;AM;TAPAUA;9044551;E;27600;27.600,00;Const. Federal;225;§4°;;
231368;Flora;21/07/2015 14:47:00;AM;TAPAUA;9044551;E;27600;27.600,00;9605/98;70;1°;72;II,VII
231369;Flora;21/07/2015 14:51:22;MT;BRASNORTE;9076396;E;401500;401.500,00;9605/98;70;1°;72;II,VII
231370;Flora;21/07/2015 14:51:22;MT;BRASNORTE;9076396;E;401500;401.500,00;6514/2008;3;II,VII;82;
231371;Flora;21/07/2015 15:37:35;MT;BRASNORTE;9076302;E;401500;401.500,00;6514/2008;3;II,VII;82;
231372;Flora;21/07/2015 15:37:35;MT;BRASNORTE;9076302;E;401500;401.500,00;9605/98;70;1°;72;II,VII
231373;Flora;21/07/2015 17:29:00;RO;PORTO VELHO;9091235;E;61500;61.500,00;6514/2008;3;II;82;
231374;Flora;21/07/2015 17:29:00;RO;PORTO VELHO;9091235;E;61500;61.500,00;9605/98;70;1°;72;II
231375;Flora;21/07/2015 17:47:00;RO;NOVA MAMORE;9094830;E;160000;160.000,00;6514/2008;3;II,VII;51;
231376;Flora;21/07/2015 17:47:00;RO;NOVA MAMORE;9094830;E;160000;160.000,00;9605/98;70;1°;72;II,VII
231377;Flora;21/07/2015 18:34:00;RO;PORTO VELHO;9100760;E;61500;61.500,00;9605/98;70;1°;72;II
231378;Flora;21/07/2015 18:34:00;RO;PORTO VELHO;9100760;E;61500;61.500,00;6514/2008;3;II;82;
231379;Flora;22/07/2015 07:16:51;RR;RORAINOPOLIS;9070965;E;1000;1.000,00;6514/2008;3;II,IV;57;Caput 
231380;Flora;22/07/2015 07:16:51;RR;RORAINOPOLIS;9070965;E;1000;1.000,00;9605/98;70;1°;72;II,IV
231381;Flora;22/07/2015 08:16:00;PA;BENEVIDES;9058693;E;765099;765.099,00;6514/2008;3;II,IV;47;1°
231382;Flora;22/07/2015 08:16:00;PA;BENEVIDES;9058693;E;765099;765.099,00;9605/98;70;1°;72;II,IV
231383;Flora;22/07/2015 09:13:00;PA;PARAGOMINAS;9045386;E;277200;277.200,00;6514/2008;3;II,IV,VII;53/60;
231384;Flora;22/07/2015 09:13:00;PA;PARAGOMINAS;9045386;E;277200;277.200,00;9605/98;70;1°;72;II,IV,VII
231385;Flora;22/07/2015 10:06:00;MT;SINOP;9051020;E;51500;51.500,00;6514/2008;3;II,VII;82;
